time,BIClong,BICshort,TRIlong,TRIlat,TRImed,BRA,BRD,DELT1,DELT2,DELT3,ECRL,ECRB,FCR,FCU
0.75,0.9921008288545777,1.1729101311698225,1.4622191158528328,0.8456099604051728,0.8011612548278655,0.9038970110827327,0.9219517467481375,0.855381805414392,0.647029026584527,1.0585874026694455,0.9275804039513446,1.023993325219346,0.8928330189574781,0.7755864696173561
0.76,0.990500157930233,1.171176792627229,1.4629939562669352,0.8456339969515018,0.8012224016035862,0.9037724575755516,0.9217392741412462,0.8531918085705047,0.6474121598620121,1.060132566160456,0.927425163661057,1.0239904493936502,0.8927105888887052,0.775460568505661
0.77,0.9888127327783675,1.169465043962626,1.4637481718577148,0.84557555314018,0.8011793462987608,0.9036745010566303,0.9215721780370105,0.8516310050868355,0.6477868567563929,1.0616814555839327,0.9273030611175673,1.0239882139266188,0.8926143314724163,0.7753615574518148
0.78,0.9871453187287151,1.167768605562278,1.4644653612938159,0.8454737796532615,0.8010950237896131,0.9036048480252543,0.9214533654384637,0.8493130614488593,0.643252299684677,1.0622339992372023,0.92721623234483,1.023986638423793,0.8925459021799691,0.7752911574238703
0.79,0.9854918870444128,1.1660812076135976,1.4650378661318402,0.8454990502007388,0.80112113780154,0.9035651982811368,0.9213857328473569,0.8462687652933925,0.6391230614457154,1.062566526478125,0.9271668029763164,1.0239857467860924,0.892506954822885,0.7752510835097378
0.8,0.9838464666318982,1.1643965960141252,1.4655709001721546,0.8455087552503775,0.8011304913450741,0.903557243167566,0.9213721634972126,0.8431605716897859,0.6358717391998678,1.0631750965220932,0.9271568855218649,1.0239855683478811,0.8924991411372353,0.7752430433851732
0.81,0.9822121105045283,1.1627182390526896,1.46608063357829,0.8455100544955877,0.8011295005937874,0.9035811051926964,0.9214128659851825,0.8399955184843164,0.6324633692208335,1.0637232079940993,0.9271866335421884,1.0239861040443856,0.8925225794434006,0.7752671605002954
0.8200000000000001,0.9806283252728504,1.1610883862575287,1.4663623265267056,0.845832397856124,0.8013832504646614,0.9035893623696016,0.921497399751329,0.8368677303162134,0.6310413359872877,1.0627472081019649,0.9272484136440075,1.023987220978927,0.8925712620883572,0.7753172489641982
0.8300000000000001,0.979144066732431,1.15955886849223,1.4621887498775017,0.8457759986586111,0.8013269632505712,0.9004785471419633,0.9183171381024977,0.8338912596419249,0.6313852678812297,1.0635083454358591,0.9239414756361767,1.023988753399243,0.8912130204677329,0.7740635911519327
0.84,0.9778086537453292,1.1581813533512109,1.4627518681393852,0.8457109492127849,0.8012620429968299,0.9003806910387427,0.9182431169606191,0.8311780258400154,0.6316974930126038,1.0649075379377422,0.9235266034423968,1.0239905337783106,0.8907654849086947,0.7735397467117658
0.85,0.9766716990823898,1.1570073329729362,1.4633959006036579,0.8456436504025123,0.8011948778829149,0.9003479062043409,0.9182503966734107,0.8288380718692092,0.6319657691730789,1.0661121655773886,0.923296273340028,1.0239923902853025,0.8905068084733505,0.7732333325811946
0.86,0.9757665991399599,1.156071220654813,1.4637825577984265,0.8455794575415402,0.801130812581547,0.9002212815715288,0.9181528998765446,0.8269462556833665,0.6321819898481118,1.0670847232602951,0.9227955411349468,1.0239941749062396,0.8899697276130465,0.7726038843960769
0.87,0.975061071109405,1.1553396919710224,1.4690990611514703,0.8455195308073153,0.8010710049617773,0.9025781466311091,0.9208812528238285,0.8254422138240273,0.6323534573779764,1.0704992107729832,0.9277152074977663,1.0239958530753006,0.8929393762435962,0.7756958137928425
0.88,0.9745061632497919,1.1547625925153806,1.4696433164953466,0.8454639812030385,0.8010155657976858,0.9022779231174379,0.9206083343125063,0.8242332483453902,0.6378299804655286,1.0728465476992315,0.927797968523879,1.0239974191426706,0.8930046936044761,0.7757629523729371
0.89,0.974052714339167,1.1542898624289994,1.470046821172951,0.8454129196541472,0.8009646057886455,0.9019844851717093,0.9203454668107188,0.8232279248948561,0.6460850516679826,1.0755766395520059,0.9272460316041077,1.0239988675668412,0.8930647227328342,0.7758246464623967
0.9,0.9655692577703439,1.1526805322370874,1.4702037076496197,0.8453664569974524,0.8009182355453079,0.9030059074120689,0.9214571520309001,0.8192011014471324,0.6515671245709712,1.0771322562564205,0.9279431795279571,1.0240001929307287,0.8931193361387902,0.7758807672889555
0.91,0.9631429224390621,1.1516196096934483,1.4703579464415015,0.8453231943775469,0.8008750589900242,0.9034860971447458,0.9220087068719784,0.8155042955453636,0.6516744151691537,1.0775752038459239,0.9280075612790488,1.0240014333435927,0.893170180292972,0.7759330085472064
0.92,0.9617097597720281,1.150795657279915,1.4705241799518862,0.8452756932620294,0.8008276523888598,0.9040988866558721,0.9226333110160345,0.8128126892342754,0.651790563013163,1.0780550533295177,0.928078225713373,1.024002802310903,0.8932259970018108,0.7759903520240113
0.93,0.9621169202933448,1.1505971111082949,1.470715725129667,0.8452150017174873,0.800767081631273,0.9043689615223742,0.9227569050215267,0.8106979133476614,0.6519272871720614,1.078620374416653,0.9281684748392284,1.0240045621245877,0.8932972999989143,0.7760635947714961
0.94,0.9631700874037754,1.1504982192752864,1.4709454216859905,0.8451321618579094,0.8006844066870582,0.9044677916903553,0.9229255257526934,0.8087682353146243,0.6520961022708421,1.0793190396035095,0.9282915902298382,1.0240069835218215,0.8933945997466747,0.7761635222724177
0.95,0.9640356968475904,1.1501759396125744,1.4712254257098005,0.8449296114839397,0.8005204464729815,0.9046036543762953,0.923157338227705,0.806905098190199,0.6523082293873523,1.0801981132260396,0.9284608202826773,1.0240103509427747,0.8935284013772964,0.7763009012133201
0.96,0.9642669006599274,1.1495478249789186,1.471561631673856,0.8446249665687832,0.8002328574753657,0.9047842518007657,0.9234654928796202,0.805031532315692,0.6525703174282447,1.0812859861291568,0.9286857399280135,1.024014896614302,0.8937063359675399,0.7764835280117299
0.97,0.9645708317556291,1.1488434131508207,1.4719381496499941,0.8444808755262173,0.8000842479193484,0.9050056244905873,0.9238432455323806,0.8031502940281389,0.6528721294960969,1.0825412432245713,0.9289613922721033,1.0240205769964437,0.8939245644539332,0.7767074098509374
0.98,0.9651663878442128,1.1478598216541918,1.472334305905376,0.8444240022825918,0.8000101345993994,0.9052609031067859,0.9242788871591769,0.8013763343594037,0.6531994895910406,1.0839059218029985,0.9292791961442107,1.0240272759649374,0.8941763814815943,0.7769656114163777
0.99,0.9653860927292505,1.146653859970236,1.4727303719565137,0.8442277423576082,0.7997817913966098,0.9055432288642171,0.9247607253881414,0.799999826496199,0.6535386274944168,1.0853233516475955,0.9296305868165725,1.024034870530452,0.8944550841449344,0.777251206573171
1.0,0.9654510480095432,1.1454687048633883,1.4731077674914645,0.8439723282636935,0.7995268880611007,0.9058457611910753,0.9252770964795254,0.7989319555821696,0.6538762699392643,1.0867383867980673,0.9300070278656739,1.024043225953444,0.8947539739286016,0.7775572851108515
1.01,0.9645614943010454,1.144346022411642,1.473452550820618,0.8434645192103906,0.799074699830529,0.9061627306452029,0.9258181618441232,0.7986391816611119,0.6542020754932218,1.0881076536141105,0.9304013225731702,1.0240522220593313,0.8950673939099485,0.777878017473911
1.02,0.9635578531928437,1.1432869062074649,1.4737651601900357,0.8429676804493671,0.7986023283168656,0.9064925738068255,0.9263812603605437,0.7979815680886854,0.6511449585927783,1.0890006964498928,0.9308115112304051,1.02406184734174,0.8953938342245406,0.7782118278986009
1.03,0.9626079398143079,1.1422823629723058,1.4740168977308414,0.8425632405212286,0.798210856469152,0.9068347767157973,0.9269655221525344,0.7954218493543638,0.6465562433111447,1.0891294786938122,0.9312369402679574,1.0240721186998114,0.8957328211430344,0.7785582022121849
1.04,0.9617027366084043,1.141323437632622,1.474225799871815,0.8422275160305933,0.7978795134689934,0.9071888257818926,0.9275700780289412,0.792923012126391,0.644625770917125,1.0897532585126166,0.9316769567654337,1.024083052705597,0.8960838808774877,0.7789166264917613
1.05,0.9608331865972237,1.140401217814953,1.4744355739172839,0.8418957835752936,0.7975506128509163,0.9075542079992854,0.9281940598224308,0.7904704650848897,0.643622046927192,1.0906838309730098,0.93213090878713,1.0240946654651342,0.8964465396323481,0.779286587251645
1.06,0.9599919718291942,1.1395086001072188,1.474644415995372,0.8415670949843257,0.7972233916212952,0.9079302589115608,0.9288363406753901,0.7880533068374346,0.6432336848136131,1.091755497156216,0.9325979566570289,1.0241069674321868,0.896820172312289,0.779667417434149
1.07,0.9591788575658937,1.1386455533997744,1.4748478364671274,0.8412399830667384,0.7968966518855579,0.9083157078726493,0.9294947580121592,0.7856742329059896,0.6433069170747141,1.09291265506178,0.9330765088813728,1.0241199469949875,0.8972035490194212,0.780057835598275
