time,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
0.41000000000000003,0.6968099279094343,1.4037508640865193,1.0122909661567112,1.0757590566610684,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.42,0.7001597717588011,1.4037508640865193,1.0122909661567112,1.078130031946969,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.43,0.7036398328304296,1.4037508640865193,1.0122909661567112,1.0805358643621898,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.44,0.7072512687902021,1.4037508640865193,1.0122909661567112,1.0829718082059494,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.45,0.7109952373040004,1.4037508640865193,1.0122909661567112,1.0854331177774672,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.46,0.7148728064862764,1.4037508640865193,1.0122909661567112,1.087914915059879,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.47000000000000003,0.7188846862457597,1.4037508640865193,1.0122909661567112,1.090411792771987,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.48,0.7230314969397502,1.4037508640865193,1.0122909661567112,1.0929182113165101,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.49,0.7273138589255471,1.4037508640865193,1.0122909661567112,1.0954286310961678,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.5,0.7317323925604501,1.4037508640865193,1.0122909661567112,1.097937512513678,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.51,0.7362875805418515,1.4037508640865193,1.0122909661567112,1.1004392548011068,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.52,0.7409793549275157,1.4037508640865193,1.0122909661567112,1.102928012507905,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.53,0.7458075101152999,1.4037508640865193,1.0122909661567112,1.1053978790128698,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.54,0.7507718405030614,1.4037508640865193,1.0122909661567112,1.1078429476947993,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.55,0.7558721404886574,1.4037508640865193,1.0122909661567112,1.1102573119324903,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.56,0.7611081030254656,1.4037508640865193,1.0122909661567112,1.1126350735802197,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.5700000000000001,0.7664790152889457,1.4037508640865193,1.0122909661567112,1.1149703683941785,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.58,0.7719840630100777,1.4037508640865193,1.0122909661567112,1.117257340606038,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.59,0.7776224319198419,1.4037508640865193,1.0122909661567112,1.1194901344474686,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.6,0.7833933077492182,1.4037508640865193,1.0122909661567112,1.121662894150141,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.61,0.7892955002400337,1.4037508640865193,1.0122909661567112,1.1237698925227353,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.62,0.7953263151775013,1.4037508640865193,1.0122909661567112,1.12580591668197,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.63,0.8014826823576809,1.4037508640865193,1.0122909661567112,1.1277658823215724,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.64,0.8077615315766331,1.4037508640865193,1.0122909661567112,1.1296447051352707,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.65,0.8141597926304173,1.4037508640865193,1.0122909661567112,1.1314373008167928,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.66,0.8206749357550065,1.4037508640865193,1.0122909661567112,1.1331386593852348,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.67,0.8273065929460255,1.4037508640865193,1.0122909661567112,1.134744068161167,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.68,0.8340549366390114,1.4037508640865193,1.0122909661567112,1.1362488887905278,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.6900000000000001,0.8409201392695019,1.4037508640865193,1.0122909661567112,1.1376484829192566,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.7000000000000001,0.8479023732730346,1.4037508640865193,1.0122909661567112,1.1389382121932916,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.71,0.8549988841149735,1.4037508640865193,1.0122909661567112,1.1401140829724548,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.72,0.8621952093799896,1.4037508640865193,1.0122909661567112,1.141174680472098,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.73,0.8694739596825808,1.4037508640865193,1.0122909661567112,1.1421192346214564,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.74,0.8768177456372446,1.4037508640865193,1.0122909661567112,1.1429469753497652,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.75,0.8842091778584786,1.4037508640865193,1.0122909661567112,1.1436571325862595,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.76,0.891640732591323,1.4037508640865193,1.0122909661567112,1.1442477394649417,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.77,0.8991443486029866,1.4037508640865193,1.0122909661567112,1.1447120419388868,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.78,0.9067618302912207,1.4037508640865193,1.0122909661567112,1.1450420891659363,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.79,0.9145349820537763,1.4037508640865193,1.0122909661567112,1.145229930303933,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.8,0.9225056082884047,1.4037508640865193,1.0122909661567112,1.1452676145107186,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.81,0.9306590017910756,1.4037508640865193,1.0122909661567112,1.145154574350469,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.8200000000000001,0.9387544089506329,1.4037508640865193,1.0122909661567112,1.144919776012693,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.8300000000000001,0.9464945645541393,1.4037508640865193,1.0122909661567112,1.1445995690932336,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.84,0.9535822033886574,1.4037508640865193,1.0122909661567112,1.1442303031879326,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.85,0.9597200602412498,1.4037508640865193,1.0122909661567112,1.1438483278926326,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.86,0.9647000442703785,1.4037508640865193,1.0122909661567112,1.1434840377774904,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.87,0.9686707621201046,1.4037508640865193,1.0122909661567112,1.1431440073099166,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.88,0.9718699948058883,1.4037508640865193,1.0122909661567112,1.1428288559316362,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.89,0.9745355233431902,1.4037508640865193,1.0122909661567112,1.142539203084374,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.9,0.9769051287474705,1.4037508640865193,1.0122909661567112,1.1422756682098543,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.91,0.9792197624946165,1.4037508640865193,1.0122909661567112,1.1420303097082083,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.92,0.9817330579022222,1.4037508640865193,1.0122909661567112,1.1417609418131909,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.93,0.9847018187483082,1.4037508640865193,1.0122909661567112,1.1414168177169621,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.9400000000000001,0.9883828488108953,1.4037508640865193,1.0122909661567112,1.1409471906116828,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.9500000000000001,0.9930329518680042,1.4037508640865193,1.0122909661567112,1.1403013136895137,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.96,0.99881701372269,1.4037508640865193,1.0122909661567112,1.1394422759203402,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.97,1.0055322482781466,1.4037508640865193,1.0122909661567112,1.1383885093849475,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.98,1.0128839514626011,1.4037508640865193,1.0122909661567112,1.137172281941846,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
0.99,1.0205774192042822,1.4037508640865193,1.0122909661567112,1.135825861449546,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.0,1.0283179474314172,1.4037508640865193,1.0122909661567112,1.1343815157665578,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.01,1.0358665873757578,1.4037508640865193,1.0122909661567112,1.1328665059575311,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.02,1.0432074114831464,1.4037508640865193,1.0122909661567112,1.1312880659116737,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.03,1.0503802475029493,1.4037508640865193,1.0122909661567112,1.1296484227243329,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.04,1.057424923184533,1.4037508640865193,1.0122909661567112,1.1279498034908555,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.05,1.0643812662772636,1.4037508640865193,1.0122909661567112,1.126194435306589,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.06,1.071279494859135,1.4037508640865193,1.0122909661567112,1.1243852782200874,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.07,1.0781113883226554,1.4037508640865193,1.0122909661567112,1.1225282240927335,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.08,1.0848591163889607,1.4037508640865193,1.0122909661567112,1.1206298977391167,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.09,1.0915048487791863,1.4037508640865193,1.0122909661567112,1.118696923973826,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.1,1.0980307552144686,1.4037508640865193,1.0122909661567112,1.116735927611451,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.11,1.104421840988207,1.4037508640865193,1.0122909661567112,1.1147532986451367,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.12,1.1106744536828534,1.4037508640865193,1.0122909661567112,1.1127544877822488,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.1300000000000001,1.1167877764531247,1.4037508640865193,1.0122909661567112,1.1107447109087087,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.1400000000000001,1.122760992453736,1.4037508640865193,1.0122909661567112,1.1087291839104383,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.1500000000000001,1.128593284839404,1.4037508640865193,1.0122909661567112,1.1067131226733582,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.16,1.1342833250344282,1.4037508640865193,1.0122909661567112,1.1047016856159593,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.17,1.139827737541447,1.4037508640865193,1.0122909661567112,1.102699801287008,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.18,1.1452226351326813,1.4037508640865193,1.0122909661567112,1.1007123407678399,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.19,1.150464130580354,1.4037508640865193,1.0122909661567112,1.0987441751397904,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.2,1.155548336656687,1.4037508640865193,1.0122909661567112,1.0968001754841958,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.21,1.16047178094696,1.4037508640865193,1.0122909661567112,1.094885033270209,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.22,1.1652326502886863,1.4037508640865193,1.0122909661567112,1.0930027215182534,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.23,1.1698295463324373,1.4037508640865193,1.0122909661567112,1.0911570336365715,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.24,1.1742610707287837,1.4037508640865193,1.0122909661567112,1.0893517630334033,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.25,1.1785258251282977,1.4037508640865193,1.0122909661567112,1.0875907031169914,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.26,1.1826225995776023,1.4037508640865193,1.0122909661567112,1.0858774470203247,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.27,1.186550937707531,1.4037508640865193,1.0122909661567112,1.0842147867753853,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.28,1.1903105715449693,1.4037508640865193,1.0122909661567112,1.082605314138903,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.29,1.1939012331168035,1.4037508640865193,1.0122909661567112,1.0810516208676075,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.3,1.1973226544499185,1.4037508640865193,1.0122909661567112,1.079556298718229,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.31,1.2005748346880107,1.4037508640865193,1.0122909661567112,1.0781217128744662,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.32,1.2036588414420168,1.4037508640865193,1.0122909661567112,1.0767493222278923,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.33,1.2065760094396831,1.4037508640865193,1.0122909661567112,1.0754403590970512,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.34,1.2093276734087566,1.4037508640865193,1.0122909661567112,1.074196055800484,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.35,1.2119151680769835,1.4037508640865193,1.0122909661567112,1.073017644656734,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.36,1.2143400895339795,1.4037508640865193,1.0122909661567112,1.0719061263803147,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.37,1.2166050793168344,1.4037508640865193,1.0122909661567112,1.0708615752696211,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.3800000000000001,1.2187130403245072,1.4037508640865193,1.0122909661567112,1.06988383401902,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.3900000000000001,1.2206668754559566,1.4037508640865193,1.0122909661567112,1.0689727453228774,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.4000000000000001,1.2224694876101412,1.4037508640865193,1.0122909661567112,1.0681281518755597,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.41,1.2241240670792177,1.4037508640865193,1.0122909661567112,1.0673496676365588,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.42,1.2256349537281346,1.4037508640865193,1.0122909661567112,1.0666359916258699,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.43,1.2270067748150384,1.4037508640865193,1.0122909661567112,1.0659855941286143,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.44,1.228244157598075,1.4037508640865193,1.0122909661567112,1.0653969454299126,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.45,1.229351729335391,1.4037508640865193,1.0122909661567112,1.0648685158148856,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.46,1.2303343899232115,1.4037508640865193,1.0122909661567112,1.0643985769333852,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.47,1.2311981298100758,1.4037508640865193,1.0122909661567112,1.063984605894182,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.48,1.2319492120826028,1.4037508640865193,1.0122909661567112,1.0636238811707777,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.49,1.2325938998274104,1.4037508640865193,1.0122909661567112,1.0633136812366735,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.5,1.2331384561311172,1.4037508640865193,1.0122909661567112,1.063051284565371,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.51,1.233589547129848,1.4037508640865193,1.0122909661567112,1.0628337325655512,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.52,1.233955451157755,1.4037508640865193,1.0122909661567112,1.0626571183866138,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.53,1.2342448495984975,1.4037508640865193,1.0122909661567112,1.0625172981131383,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.54,1.2344664238357337,1.4037508640865193,1.0122909661567112,1.0624101278297047,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.55,1.234628855253123,1.4037508640865193,1.0122909661567112,1.0623314636208914,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.56,1.2347408252343242,1.4037508640865193,1.0122909661567112,1.0622771615712785,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.57,1.2348110151629963,1.4037508640865193,1.0122909661567112,1.062243077765445,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.58,1.2348481064227979,1.4037508640865193,1.0122909661567112,1.0622250682879706,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.59,1.2348607803973877,1.4037508640865193,1.0122909661567112,1.0622189892234353,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
1.6,1.2348577184704255,1.4037508640865193,1.0122909661567112,1.0622206966564174,-0.014957471689591405,0.0012042771838760874,-0.005899212871740834
